CremonaReference,Discriminant,Point,Height,Provable
2730l1,-15,(-2 : 1/2*(7*s + 1) : 1),0.374074140694738995265169630,0

2730l2,-4,(1 : 1/2*(-35*s - 2) : 1),0.239677403213522877154825877,0

2730m1,21,(4*s - 5 : 8*s - 40 : 1),0.187192099812205162398140109,0

2730m2,-3,(-7*s - 4 : 42*s + 96 : 1),0.222894334613087585911637012,0

2730m3,1,(-60 : -2 : 1),0.748768399248820649592560437,0

2730m4,-3,(-7 : -105*s + 3 : 1),0.258596569413970009425133914,0

2730n1,85,(1 : -36*s - 1 : 1),0.753379343241200961443727518,0

2730n2,393,(1/2*(-7*s + 119) : -70*s - 1159 : 1),0.989894827042549395097769709,0

2730n3,-35,(13 : 195*s - 7 : 1),0.901387880652909503863070947,0

2730n4,57,(-33 : 343*s + 16 : 1),0.962590381978413043376599059,0

2730n5,NA,NA,E1,NA

2730n6,-451,(23 : -208*s - 12 : 1),1.90413684285948652784160492,0

2730n7,-103,(23 : -3640*s - 12 : 1),1.43946522344339483448211625,0

2730n8,NA,NA,E1,NA

2730o1,-20,(23 : 21*s - 12 : 1),0.412544648071685165184615448,0

2730o2,-104,(-3/2*s : -18*s + 97 : 1),0.362596183236449239880716573,0

2730o3,-20,(-19 : 420*s + 9 : 1),1.23763394421505549555384635,0

2730o4,-23,(18 : 1/2*(975*s - 19) : 1),0.323545889422260213838944609,0

2730p1,385,(3*s + 10 : 27*s - 562 : 1),1.16577461192325627583493038,0

2730p2,364,(1/2*(3*s + 112) : 21*s - 165 : 1),1.00708182499705522352728511,0

2730p3,53,(-37 : -130*s + 18 : 1),0.931674980528495755978435641,0

2730p4,-584,(1/2*(-7*s - 120) : -77*s + 1657 : 1),1.11786633371625028685636209,0

2730p5,-7,(-19 : -6400*s + 9 : 1),0.446118423422053348397242704,0

2730p6,-7,(-32 : 1/2*(-13125*s + 31) : 1),0.892236846844106696794485409,0

2730q1,-3,(-1 : 5*s : 1),0.189330955972832864275515057,0

2730q2,-3,(-4 : 1/2*(35*s + 3) : 1),0.378661911945665728551030114,0

2730r1,17,(-21 : 4410*s + 10 : 1),0.659451035870105018231976970,0

2730r2,989,(7 : 2496*s - 4 : 1),4.08692223606493054008755897,0

2730r3,NA,NA,E1,NA

2730r4,NA,NA,E1,NA

2730s1,5,(-4 : 1/2*(-21*s + 3) : 1),0.292166106880965705844523234,0

2730s2,-7,(-11 : -15*s + 5 : 1),0.338033197919625106369369327,0

2730t1,-23,(-11 : -130*s + 5 : 1),0.728121016744122756245679836,0

2730t2,-148,(-13/2 : 1/8*(525*s + 22) : 1),1.12805053464263970451143015,0

2730u1,1,(57 : 391 : 1),0.0991363240049414394442126007,0

2730u2,1,(13 : -137 : 1),0.198272648009882878888425201,0

2730v1,777,(21 : 32*s - 11 : 1),0.920382384271036634299085381,0

2730v2,737,(-11 : 336*s + 5 : 1),1.91290163688626042565318550,0

2730v3,5,(-27 : -4200*s + 13 : 1),0.926284161484398313342020179,0

2730v4,NA,NA,E1,NA

2730v5,-235,(-7 : -630*s + 3 : 1),1.64356521798134892982100773,0

2730v6,264,(-83 : -910*s + 41 : 1),1.54578773639387044900321527,0

2730v7,NA,NA,E1,NA

2730v8,-863,(77 : 798*s - 39 : 1),5.63814745437986353909293624,0

2730w1,12,(-4*s - 5 : -8*s - 22 : 1),0.453030458021084052772053012,0

2730w2,-3,(6 : 1/2*(-39*s - 7) : 1),0.598735213345255096942580047,0

2730w3,-68,(1/2*(-s - 72) : 1/2*(s + 142) : 1),0.935432765630852692990381466,0

2730w4,-120,(-17 : 13*s + 8 : 1),0.890641954161950632038355481,0

2730w5,-299,(-62 : 1/2*(-175*s + 61) : 1),1.39661337975708631542587717,0

2730w6,-43,(28 : 1/2*(-147*s - 29) : 1),0.744726413593925326845180781,0

2730x1,-455,(3*s - 38 : -s - 664 : 1),0.243863299352844697614811935,0

2730x2,65,(3*s + 28 : 90*s - 307 : 1),0.121931649676422348807405967,0

2730x3,1,(-33 : 601 : 1),0.243863299352844697614811935,0

2730x4,93,(-47 : 980*s + 23 : 1),1.09719094303887424798788622,0

2730x5,-371,(-72 : 1/2*(975*s + 71) : 1),1.10686387471037439372251639,0

2730x6,1,(87 : 2491 : 1),0.487726598705689395229623868,0

2730y1,-39,(-s - 5 : 3*s - 17 : 1),0.158671241180011137357430559,0

2730y2,1,(-10 : 44 : 1),0.317342482360022274714861119,0

2730y3,-104,(1/2*(-3*s - 72) : 1/2*(9*s - 276) :  1),0.158671241180011137357430559,0


2730y4,12,(5*s + 8 : -50*s + 116 : 1),0.158671241180011137357430559,0

2730z1,-663,(-32 : 260*s + 16 : 1),1.86115346570408132670583983,0

2730z2,137,(36 : -2250*s - 18 : 1),1.95570072535042755302880771,0

2730z3,977,(-14 : 7175*s + 7 : 1),4.25186562191999929355418091,0

2730z4,NA,NA,E1,NA

2730ba1,-159,(6 : 117*s - 3 : 1),1.68032158089141919486899990,0

2730ba2,-11,(-5 : 1/2*(819*s + 5) : 1),0.332174418101858878777726437,0

2730ba3,-20,(-7/2 : 1/8*(507*s + 14) : 1),1.29430059607004560663290572,0

2730ba4,-35,(23 : 1/2*(675*s - 23) : 1),0.612736177765533320387716868,0

2730bb1,8,(1/2*(13*s + 16) : 1/2*(-91*s + 226) :  1),0.199222468839851774894089054,0


2730bb2,8,(-10 : 1/2*(169*s + 10) : 1),0.398444937679703549788178108,0

2730bc1,-807,(-40 : 1248*s + 20 : 1),1.93001665884062480171535812,0

2730bc2,-107,(-57 : 1/2*(7203*s + 57) : 1),0.928452615744622880971869019,0

2730bd1,85,(-21 : 1/2*(315*s + 21) : 1),0.945218862320816772860700426,0

2730bd2,-119,(40 : -135*s - 20 : 1),1.03883755106890890760381031,0

2730bd3,-388,(66 : -294*s - 33 : 1),1.59059466504644314338769467,0

2730bd4,-371,(5 : 1/2*(1215*s - 5) : 1),0.992305140430597230852349445,0

2730bd5,184,(34 : 75*s - 17 : 1),1.89720379558206350788536412,0

2730bd6,-836,(10 : -1365*s - 5 : 1),1.35849143029030054085683279,0

2730bd7,NA,NA,E1,NA

2730bd8,NA,NA,E1,NA

