CremonaReference,Discriminant,Point,Height,Provable
2112n4,-68,(15 : -396*s : 1),1.03089371314313356158807418,0

2112o1,12,(7 : 4*s : 1),0.615581860605252687834311650,0

2112o2,12,(-4*s + 11 : 16*s - 72 : 1),0.307790930302626343917155825,0

2112p1,264,(s + 27 : 8*s + 132 : 1),0.107172677641116545292373387,0

2112p2,1,(43 : 264 : 1),0.214345355282233090584746774,0

2112q1,88,(-3*s + 21 : 21*s - 132 : 1),0.107745790633951468665483200,0

2112q2,1,(63 : 264 : 1),0.215491581267902937330966401,0

2112r1,-24,(3 : -4*s : 1),0.195042991397311341888636342,0

2112r2,-24,(-5 : 24*s : 1),0.390085982794622683777272684,0

2112r3,-328,(-37 : 40*s : 1),2.00258551166680914266143084,0

2112r4,-24,(19 : 44*s : 1),0.195042991397311341888636342,0

2112s1,8,(2 : 3/2*s : 1),0.194236205336468876966940952,0

2112s2,-8,(s + 5 : 2*s + 20 : 1),0.365288481710693789534963021,0

2112t1,-40,(3 : 9*s : 1),0.129481275563238559853047545,0

2112t2,-104,(-19 : 22*s : 1),0.809439707908189937292810982,0

2112u1,24,(-3 : 4*s : 1),0.195042991397311341888636342,0

2112u2,24,(5 : 24*s : 1),0.390085982794622683777272684,0

2112u3,840,(-2*s + 29 : -24*s - 696 : 1),0.863009688390534244281795979,0

2112u4,24,(-19 : 44*s : 1),0.195042991397311341888636342,0

2112v1,8,(-3 : -24*s : 1),0.241597126872717984966324750,0

2112v2,-40,(5 : 12*s : 1),0.427217455667670201827107228,0

2112v3,-168,(-43 : -12*s : 1),0.759802923928177178518048047,0

2112v4,-40,(-11 : -36*s : 1),0.213608727833835100913553613,0

2112w1,12,(2*s + 1 : -4*s : 1),0.544223187573113442066642075,0

2112w2,-8,(-4*s - 11 : -4*s + 64 : 1),0.411610697997483504500508080,0

2112w3,-56,(-23 : -2*s : 1),0.857506855762577265002166493,0

2112w4,-120,(-1/3 : -44/9*s : 1),0.563277566234152922957475873,0

2112x1,24,(-4*s + 7 : 8*s - 48 : 1),0.258054807386880983457205667,0

2112x2,1,(23 : -96 : 1),0.516109614773761966914411334,0

2112x3,408,(7 : -16*s : 1),0.767762290861326137058770626,0

2112x4,120,(31 : -44*s : 1),0.557060584628529712530350398,0

2112y1,-8,(-3*s - 3 : -3*s - 24 : 1),0.338500232838534428736413034,0

2112y2,-40,(3 : 6*s : 1),0.606194726034012669779419475,0

2112y3,728,(-2*s + 23 : 8*s - 216 : 1),0.867754803905595974574705396,0

2112y4,-40,(-2*s - 1 : -8*s - 72 : 1),0.303097363017006334889709738,0

2112z1,616,(47 : -36*s : 1),0.541867080399191087236589238,0

2112z2,1,(-9 : -1584 : 1),0.178239312613947098693044714,0

2112ba1,-24,(3 : 2*s : 1),0.367292479243266000833739735,0

2112ba2,-24,(-2*s + 7 : 8*s - 24 : 1),0.183646239621633000416869867,0

2112bb1,-8,(-2 : -3/2*s : 1),0.194236205336468876966940952,0

2112bb2,-8,(3*s - 1 : 6*s - 12 : 1),0.0971181026682344384834704762,0

2112bc1,24,(1 : -s : 1),0.311641691885600072853416607,0

2112bc2,24,(-1 : 2*s : 1),0.155820845942800036426708303,0

2112bd1,88,(-25 : 12*s : 1),0.302874733631981967958710547,0

2112bd2,-152,(-21 : 54*s : 1),1.08081018897647924660783978,0

2112bd3,237,(-11 : 932*s : 1),5.67501190614688815709462430,0

2112bd4,328,(41 : 726*s : 1),1.98270617899042385690997545,0

